,MethodA,MethodB,ReferenceCount
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.createQuote,smpl.ordering.repositories.mongodb.MongoQuoteRepository.dealers,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.createQuote,smpl.ordering.repositories.mongodb.MongoQuoteRepository.getQuote,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.createQuote,smpl.ordering.repositories.mongodb.MongoQuoteRepository.operations,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.createQuote,smpl.ordering.repositories.mongodb.MongoQuoteRepository.s_counter,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.createQuote,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.findExistingQuote,smpl.ordering.repositories.mongodb.MongoQuoteRepository.operations,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.getQuote,smpl.ordering.repositories.mongodb.MongoQuoteRepository.findExistingQuote,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.getQuote,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.getQuoteIdsByDealerName,smpl.ordering.repositories.mongodb.MongoQuoteRepository.operations,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.getQuoteIdsByDealerName,smpl.ordering.repositories.mongodb.models.QuoteDetails.getQuoteId,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.getQuotesByCustomerName,smpl.ordering.repositories.mongodb.MongoQuoteRepository.operations,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.getQuotesByCustomerName,smpl.ordering.repositories.mongodb.models.QuoteDetails.getCustomerName,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.getQuotesByCustomerName,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.removeQuote,smpl.ordering.repositories.mongodb.MongoQuoteRepository.operations,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.reset,smpl.ordering.repositories.mongodb.MongoQuoteRepository.operations,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.static {},smpl.ordering.repositories.mongodb.MongoQuoteRepository.s_counter,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.updateQuote,smpl.ordering.models.DealerInfo.DealerInfo,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.updateQuote,smpl.ordering.models.Quote.getDealerName,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.updateQuote,smpl.ordering.models.Quote.setQuoteId,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.updateQuote,smpl.ordering.repositories.DealersRepository.getDealer,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.updateQuote,smpl.ordering.repositories.DealersRepository.upsertDealer,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.updateQuote,smpl.ordering.repositories.mongodb.MongoQuoteRepository.dealers,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.updateQuote,smpl.ordering.repositories.mongodb.MongoQuoteRepository.findExistingQuote,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.updateQuote,smpl.ordering.repositories.mongodb.MongoQuoteRepository.operations,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.updateQuote,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.updateQuote,smpl.ordering.repositories.mongodb.models.QuoteDetails.getId,1
0,smpl.ordering.repositories.mongodb.MongoQuoteRepository.updateQuote,smpl.ordering.repositories.mongodb.models.QuoteDetails.setId,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.MongoShipmentRepository,smpl.ordering.repositories.mongodb.MongoOperationsWithRetry.MongoOperationsWithRetry,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.MongoShipmentRepository,smpl.ordering.repositories.mongodb.MongoShipmentRepository.operations,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.MongoShipmentRepository,smpl.ordering.repositories.mongodb.MongoShipmentRepository.orders,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.addEvent,smpl.ordering.models.ShipmentRecord.addEvent,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.addEvent,smpl.ordering.repositories.mongodb.MongoShipmentRepository.findExistingShipmentDetails,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.addEvent,smpl.ordering.repositories.mongodb.MongoShipmentRepository.saveUpdates,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.addEvent,smpl.ordering.repositories.mongodb.models.ShipmentDetails.toShipmentRecord,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.createShipment,smpl.ordering.BadRequestException.BadRequestException,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.createShipment,smpl.ordering.ConflictingRequestException.ConflictingRequestException,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.createShipment,smpl.ordering.models.ShipmentRecord.ShipmentRecord,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.createShipment,smpl.ordering.models.ShipmentRecord.getOrderId,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.createShipment,smpl.ordering.repositories.OrderRepository.getOrder,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.createShipment,smpl.ordering.repositories.mongodb.MongoShipmentRepository.findExistingShipmentDetails,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.createShipment,smpl.ordering.repositories.mongodb.MongoShipmentRepository.operations,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.createShipment,smpl.ordering.repositories.mongodb.MongoShipmentRepository.orders,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.createShipment,smpl.ordering.repositories.mongodb.models.ShipmentDetails.ShipmentDetails,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.findExistingShipmentDetails,smpl.ordering.repositories.mongodb.MongoShipmentRepository.operations,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.getShipmentById,smpl.ordering.repositories.mongodb.MongoShipmentRepository.operations,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.getShipmentById,smpl.ordering.repositories.mongodb.models.ShipmentDetails.toShipmentRecord,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.getShipments,smpl.ordering.models.Order.getOrderId,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.getShipments,smpl.ordering.repositories.OrderRepository.getOrdersByStatus,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.getShipments,smpl.ordering.repositories.mongodb.MongoShipmentRepository.operations,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.getShipments,smpl.ordering.repositories.mongodb.MongoShipmentRepository.orders,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.getShipments,smpl.ordering.repositories.mongodb.models.ShipmentDetails.toShipmentRecord,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.removeShipment,smpl.ordering.repositories.mongodb.MongoShipmentRepository.operations,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.reset,smpl.ordering.repositories.mongodb.MongoShipmentRepository.operations,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.saveUpdates,smpl.ordering.repositories.mongodb.MongoShipmentRepository.operations,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.saveUpdates,smpl.ordering.repositories.mongodb.models.ShipmentDetails.ShipmentDetails,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.saveUpdates,smpl.ordering.repositories.mongodb.models.ShipmentDetails.getId,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.saveUpdates,smpl.ordering.repositories.mongodb.models.ShipmentDetails.setId,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.updateShipment,smpl.ordering.models.ShipmentRecord.getOrderId,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.updateShipment,smpl.ordering.repositories.mongodb.MongoShipmentRepository.findExistingShipmentDetails,1
0,smpl.ordering.repositories.mongodb.MongoShipmentRepository.updateShipment,smpl.ordering.repositories.mongodb.MongoShipmentRepository.saveUpdates,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.CatalogItem,smpl.ordering.models.CatalogItem.getDescription,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.CatalogItem,smpl.ordering.models.CatalogItem.getInventory,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.CatalogItem,smpl.ordering.models.CatalogItem.getLeadTime,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.CatalogItem,smpl.ordering.models.CatalogItem.getPrice,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.CatalogItem,smpl.ordering.models.CatalogItem.getSkuNumber,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.CatalogItem,smpl.ordering.repositories.mongodb.models.CatalogItem.description,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.CatalogItem,smpl.ordering.repositories.mongodb.models.CatalogItem.inventory,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.CatalogItem,smpl.ordering.repositories.mongodb.models.CatalogItem.leadTime,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.CatalogItem,smpl.ordering.repositories.mongodb.models.CatalogItem.price,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.CatalogItem,smpl.ordering.repositories.mongodb.models.CatalogItem.skuNumber,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.getId,smpl.ordering.repositories.mongodb.models.CatalogItem.id,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.setId,smpl.ordering.repositories.mongodb.models.CatalogItem.id,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.toCatalogItem,smpl.ordering.models.CatalogItem.CatalogItem,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.toCatalogItem,smpl.ordering.models.CatalogItem.setDescription,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.toCatalogItem,smpl.ordering.models.CatalogItem.setInventory,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.toCatalogItem,smpl.ordering.models.CatalogItem.setLeadTime,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.toCatalogItem,smpl.ordering.models.CatalogItem.setPrice,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.toCatalogItem,smpl.ordering.models.CatalogItem.setSkuNumber,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.toCatalogItem,smpl.ordering.repositories.mongodb.models.CatalogItem.description,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.toCatalogItem,smpl.ordering.repositories.mongodb.models.CatalogItem.inventory,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.toCatalogItem,smpl.ordering.repositories.mongodb.models.CatalogItem.leadTime,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.toCatalogItem,smpl.ordering.repositories.mongodb.models.CatalogItem.price,1
0,smpl.ordering.repositories.mongodb.models.CatalogItem.toCatalogItem,smpl.ordering.repositories.mongodb.models.CatalogItem.skuNumber,1
0,smpl.ordering.repositories.mongodb.models.Dealer.Dealer,smpl.ordering.models.DealerInfo.getAddress,1
0,smpl.ordering.repositories.mongodb.models.Dealer.Dealer,smpl.ordering.models.DealerInfo.getContact,1
0,smpl.ordering.repositories.mongodb.models.Dealer.Dealer,smpl.ordering.models.DealerInfo.getEmail,1
0,smpl.ordering.repositories.mongodb.models.Dealer.Dealer,smpl.ordering.models.DealerInfo.getName,1
0,smpl.ordering.repositories.mongodb.models.Dealer.Dealer,smpl.ordering.models.DealerInfo.getPhone,1
0,smpl.ordering.repositories.mongodb.models.Dealer.Dealer,smpl.ordering.repositories.mongodb.models.Dealer.address,1
0,smpl.ordering.repositories.mongodb.models.Dealer.Dealer,smpl.ordering.repositories.mongodb.models.Dealer.contact,1
0,smpl.ordering.repositories.mongodb.models.Dealer.Dealer,smpl.ordering.repositories.mongodb.models.Dealer.email,1
0,smpl.ordering.repositories.mongodb.models.Dealer.Dealer,smpl.ordering.repositories.mongodb.models.Dealer.name,1
0,smpl.ordering.repositories.mongodb.models.Dealer.Dealer,smpl.ordering.repositories.mongodb.models.Dealer.phone,1
0,smpl.ordering.repositories.mongodb.models.Dealer.getId,smpl.ordering.repositories.mongodb.models.Dealer.id,1
0,smpl.ordering.repositories.mongodb.models.Dealer.setId,smpl.ordering.repositories.mongodb.models.Dealer.id,1
0,smpl.ordering.repositories.mongodb.models.Dealer.toDealerInfo,smpl.ordering.models.DealerInfo.DealerInfo,1
0,smpl.ordering.repositories.mongodb.models.Dealer.toDealerInfo,smpl.ordering.models.DealerInfo.setAddress,1
0,smpl.ordering.repositories.mongodb.models.Dealer.toDealerInfo,smpl.ordering.models.DealerInfo.setContact,1
0,smpl.ordering.repositories.mongodb.models.Dealer.toDealerInfo,smpl.ordering.models.DealerInfo.setEmail,1
0,smpl.ordering.repositories.mongodb.models.Dealer.toDealerInfo,smpl.ordering.models.DealerInfo.setName,1
0,smpl.ordering.repositories.mongodb.models.Dealer.toDealerInfo,smpl.ordering.models.DealerInfo.setPhone,1
0,smpl.ordering.repositories.mongodb.models.Dealer.toDealerInfo,smpl.ordering.repositories.mongodb.models.Dealer.address,1
0,smpl.ordering.repositories.mongodb.models.Dealer.toDealerInfo,smpl.ordering.repositories.mongodb.models.Dealer.contact,1
0,smpl.ordering.repositories.mongodb.models.Dealer.toDealerInfo,smpl.ordering.repositories.mongodb.models.Dealer.email,1
0,smpl.ordering.repositories.mongodb.models.Dealer.toDealerInfo,smpl.ordering.repositories.mongodb.models.Dealer.name,1
0,smpl.ordering.repositories.mongodb.models.Dealer.toDealerInfo,smpl.ordering.repositories.mongodb.models.Dealer.phone,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.OrderDetails,smpl.ordering.models.Order.getEvents,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.OrderDetails,smpl.ordering.models.Order.getOrderDate,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.OrderDetails,smpl.ordering.models.Order.getOrderId,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.OrderDetails,smpl.ordering.models.Order.getQuoteId,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.OrderDetails,smpl.ordering.models.Order.getStatus,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.OrderDetails,smpl.ordering.repositories.mongodb.models.OrderDetails.events,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.OrderDetails,smpl.ordering.repositories.mongodb.models.OrderDetails.orderDate,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.OrderDetails,smpl.ordering.repositories.mongodb.models.OrderDetails.orderId,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.OrderDetails,smpl.ordering.repositories.mongodb.models.OrderDetails.quoteId,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.OrderDetails,smpl.ordering.repositories.mongodb.models.OrderDetails.status,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.getId,smpl.ordering.repositories.mongodb.models.OrderDetails.id,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.setId,smpl.ordering.repositories.mongodb.models.OrderDetails.id,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.toOrder,smpl.ordering.models.Order.Order,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.toOrder,smpl.ordering.models.Order.addEvent,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.toOrder,smpl.ordering.models.Order.setOrderDate,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.toOrder,smpl.ordering.models.Order.setOrderId,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.toOrder,smpl.ordering.models.Order.setQuoteId,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.toOrder,smpl.ordering.models.Order.setStatus,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.toOrder,smpl.ordering.repositories.mongodb.models.OrderDetails.events,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.toOrder,smpl.ordering.repositories.mongodb.models.OrderDetails.orderDate,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.toOrder,smpl.ordering.repositories.mongodb.models.OrderDetails.orderId,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.toOrder,smpl.ordering.repositories.mongodb.models.OrderDetails.quoteId,1
0,smpl.ordering.repositories.mongodb.models.OrderDetails.toOrder,smpl.ordering.repositories.mongodb.models.OrderDetails.status,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.models.Quote.getCity,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.models.Quote.getCustomerName,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.models.Quote.getDealerName,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.models.Quote.getDiscount,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.models.Quote.getPostalCode,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.models.Quote.getQuoteId,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.models.Quote.getQuoteItems,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.models.Quote.getState,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.models.Quote.getTotalCost,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.models.Quote.getValidUntil,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.repositories.mongodb.models.QuoteDetails.city,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.repositories.mongodb.models.QuoteDetails.customerName,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.repositories.mongodb.models.QuoteDetails.dealerName,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.repositories.mongodb.models.QuoteDetails.discount,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.repositories.mongodb.models.QuoteDetails.postalCode,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.repositories.mongodb.models.QuoteDetails.quoteId,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.repositories.mongodb.models.QuoteDetails.quoteItems,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.repositories.mongodb.models.QuoteDetails.state,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.repositories.mongodb.models.QuoteDetails.totalCost,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.QuoteDetails,smpl.ordering.repositories.mongodb.models.QuoteDetails.validUntil,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.getCustomerName,smpl.ordering.repositories.mongodb.models.QuoteDetails.customerName,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.getDealerName,smpl.ordering.repositories.mongodb.models.QuoteDetails.dealerName,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.getId,smpl.ordering.repositories.mongodb.models.QuoteDetails.id,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.getQuoteId,smpl.ordering.repositories.mongodb.models.QuoteDetails.quoteId,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.setId,smpl.ordering.repositories.mongodb.models.QuoteDetails.id,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.models.Quote.Quote,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.models.Quote.addQuoteItem,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.models.Quote.setCity,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.models.Quote.setCustomerName,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.models.Quote.setDealerName,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.models.Quote.setDiscount,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.models.Quote.setPostalCode,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.models.Quote.setQuoteId,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.models.Quote.setState,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.models.Quote.setTotalCost,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.models.Quote.setValidUntil,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.models.QuoteItemInfo.getAmount,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.models.QuoteItemInfo.getSkuNumber,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.repositories.mongodb.models.QuoteDetails.city,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.repositories.mongodb.models.QuoteDetails.customerName,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.repositories.mongodb.models.QuoteDetails.dealerName,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.repositories.mongodb.models.QuoteDetails.discount,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.repositories.mongodb.models.QuoteDetails.postalCode,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.repositories.mongodb.models.QuoteDetails.quoteId,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.repositories.mongodb.models.QuoteDetails.quoteItems,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.repositories.mongodb.models.QuoteDetails.state,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.repositories.mongodb.models.QuoteDetails.totalCost,1
0,smpl.ordering.repositories.mongodb.models.QuoteDetails.toQuote,smpl.ordering.repositories.mongodb.models.QuoteDetails.validUntil,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.ShipmentDetails,smpl.ordering.models.ShipmentRecord.getAlternateContactPhone,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.ShipmentDetails,smpl.ordering.models.ShipmentRecord.getContactName,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.ShipmentDetails,smpl.ordering.models.ShipmentRecord.getDeliveryAddress,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.ShipmentDetails,smpl.ordering.models.ShipmentRecord.getEvents,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.ShipmentDetails,smpl.ordering.models.ShipmentRecord.getOrderId,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.ShipmentDetails,smpl.ordering.models.ShipmentRecord.getPrimaryContactPhone,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.ShipmentDetails,smpl.ordering.repositories.mongodb.models.ShipmentDetails.alternateContactPhone,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.ShipmentDetails,smpl.ordering.repositories.mongodb.models.ShipmentDetails.contactName,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.ShipmentDetails,smpl.ordering.repositories.mongodb.models.ShipmentDetails.deliveryAddress,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.ShipmentDetails,smpl.ordering.repositories.mongodb.models.ShipmentDetails.events,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.ShipmentDetails,smpl.ordering.repositories.mongodb.models.ShipmentDetails.orderId,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.ShipmentDetails,smpl.ordering.repositories.mongodb.models.ShipmentDetails.primaryContactPhone,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.getId,smpl.ordering.repositories.mongodb.models.ShipmentDetails.id,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.setId,smpl.ordering.repositories.mongodb.models.ShipmentDetails.id,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.toShipmentRecord,smpl.ordering.models.ShipmentRecord.ShipmentRecord,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.toShipmentRecord,smpl.ordering.models.ShipmentRecord.addEvent,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.toShipmentRecord,smpl.ordering.models.ShipmentRecord.setAlternateContactPhone,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.toShipmentRecord,smpl.ordering.models.ShipmentRecord.setContactName,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.toShipmentRecord,smpl.ordering.models.ShipmentRecord.setDeliveryAddress,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.toShipmentRecord,smpl.ordering.models.ShipmentRecord.setOrderId,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.toShipmentRecord,smpl.ordering.models.ShipmentRecord.setPrimaryContactPhone,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.toShipmentRecord,smpl.ordering.repositories.mongodb.models.ShipmentDetails.alternateContactPhone,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.toShipmentRecord,smpl.ordering.repositories.mongodb.models.ShipmentDetails.contactName,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.toShipmentRecord,smpl.ordering.repositories.mongodb.models.ShipmentDetails.deliveryAddress,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.toShipmentRecord,smpl.ordering.repositories.mongodb.models.ShipmentDetails.events,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.toShipmentRecord,smpl.ordering.repositories.mongodb.models.ShipmentDetails.orderId,1
0,smpl.ordering.repositories.mongodb.models.ShipmentDetails.toShipmentRecord,smpl.ordering.repositories.mongodb.models.ShipmentDetails.primaryContactPhone,1
